No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime
34222,2017,1,24,21,125.0,128.0,38.0,104.0,2200.0,32.0,-1.35,1032.0,-13.1,0.0,SW,1.0,Wanliu,2017-01-24 21:00:00
34223,2017,1,24,22,135.0,149.0,48.0,102.0,2400.0,32.0,-0.9,1032.0,-12.8,0.0,SW,0.7,Wanliu,2017-01-24 22:00:00
34224,2017,1,24,23,143.0,143.0,43.0,101.0,2400.0,32.0,-1.65,1032.0,-12.5,0.0,SE,0.9,Wanliu,2017-01-24 23:00:00
34225,2017,1,25,0,140.0,143.0,38.0,100.0,2300.0,8.0,-2.125,1031.5,-12.2,0.0,NE,0.8,Wanliu,2017-01-25 00:00:00
34226,2017,1,25,1,145.0,145.0,29.0,105.0,3200.0,5.0,-3.35,1031.25,-11.8,0.0,NE,1.0,Wanliu,2017-01-25 01:00:00
34227,2017,1,25,2,144.0,149.0,50.0,111.0,4300.0,6.0,-4.65,1031.0,-11.7,0.0,NE,1.6,Wanliu,2017-01-25 02:00:00
34228,2017,1,25,3,153.0,161.0,55.0,114.0,4900.0,7.0,-5.325,1031.0,-11.3,0.0,NE,0.8,Wanliu,2017-01-25 03:00:00
34229,2017,1,25,4,168.0,168.0,46.0,106.0,4900.0,32.0,-6.65,1030.5,-11.4,0.0,,0.0,Wanliu,2017-01-25 04:00:00
34230,2017,1,25,5,158.0,158.0,35.0,100.0,4200.0,7.0,-7.225,1030.0,-11.1,0.0,NE,1.2,Wanliu,2017-01-25 05:00:00
34231,2017,1,25,6,144.0,144.0,32.0,101.0,4500.0,6.0,-6.975,1030.0,-10.7,0.0,NE,1.3,Wanliu,2017-01-25 06:00:00
34232,2017,1,25,7,141.0,150.0,32.0,103.0,4600.0,6.0,-6.425,1030.0,-10.1,0.0,NE,1.3,Wanliu,2017-01-25 07:00:00
34233,2017,1,25,8,140.0,153.0,30.0,104.0,4800.0,6.0,-6.1,1031.0,-10.3,0.0,NE,1.6,Wanliu,2017-01-25 08:00:00
34234,2017,1,25,9,146.0,149.0,41.0,106.0,4400.0,32.0,-5.33333333333333,1030.66666666667,-10.6,0.0,NE,1.6,Wanliu,2017-01-25 09:00:00
34235,2017,1,25,10,146.0,148.0,56.0,105.0,4200.0,8.0,-3.66666666666667,1030.5,-10.7,0.0,NE,1.7,Wanliu,2017-01-25 10:00:00
34236,2017,1,25,11,155.0,155.0,60.0,107.0,3600.0,11.0,-1.625,1030.5,-12.3,0.0,NE,2.2,Wanliu,2017-01-25 11:00:00
34237,2017,1,25,12,154.0,154.0,60.0,100.0,300.0,21.0,-0.475,1029.25,-11.5,0.0,NE,1.9,Wanliu,2017-01-25 12:00:00
34238,2017,1,25,13,157.0,157.0,56.0,97.0,2800.0,29.0,0.75,1028.5,-10.9,0.0,NE,0.6,Wanliu,2017-01-25 13:00:00
34239,2017,1,25,14,160.5,160.5,54.0,103.0,,29.5,1.9,1027.0,-10.4,0.0,SE,1.2,Wanliu,2017-01-25 14:00:00
34240,2017,1,25,15,164.0,164.0,52.0,109.0,2700.0,30.0,2.75,1025.75,-9.5,0.0,SW,1.9,Wanliu,2017-01-25 15:00:00
34241,2017,1,25,16,168.0,168.0,55.0,120.0,2600.0,23.0,2.66666666666667,1025.0,-9.2,0.0,SE,1.7,Wanliu,2017-01-25 16:00:00
34242,2017,1,25,17,173.0,173.0,45.0,130.0,2700.0,13.0,2.1,1025.0,-8.8,0.0,SW,1.5,Wanliu,2017-01-25 17:00:00
34243,2017,1,25,18,191.0,194.0,39.0,137.0,300.0,6.0,0.675,1025.0,-8.8,0.0,SW,0.6,Wanliu,2017-01-25 18:00:00
34244,2017,1,25,19,203.0,203.0,34.0,127.0,300.0,6.0,-1.175,1025.0,-8.7,0.0,,0.0,Wanliu,2017-01-25 19:00:00
34245,2017,1,25,20,196.0,196.0,32.0,122.0,2900.0,5.0,-2.8,1025.0,-9.0,0.0,,0.0,Wanliu,2017-01-25 20:00:00
34246,2017,1,25,21,209.0,209.0,29.0,126.0,3100.0,30.0,-3.8,1024.75,-8.9,0.0,,0.0,Wanliu,2017-01-25 21:00:00
34247,2017,1,25,22,219.0,219.0,22.0,124.0,3600.0,30.0,-4.575,1024.5,-9.1,0.0,,0.0,Wanliu,2017-01-25 22:00:00
34248,2017,1,25,23,224.0,224.0,21.0,123.0,4100.0,30.0,-4.825,1023.25,-8.7,0.0,NE,1.0,Wanliu,2017-01-25 23:00:00
34249,2017,1,26,0,219.0,219.0,24.0,115.0,4500.0,30.0,-4.425,1022.75,-7.9,0.0,NE,1.5,Wanliu,2017-01-26 00:00:00
34250,2017,1,26,1,245.0,245.0,49.0,131.0,5500.0,30.0,-3.95,1022.0,-7.3,0.0,NE,1.3,Wanliu,2017-01-26 01:00:00
34251,2017,1,26,2,266.0,266.0,46.0,125.0,5900.0,30.0,-3.95,1021.25,-7.0,0.0,SE,1.8,Wanliu,2017-01-26 02:00:00
34252,2017,1,26,3,255.0,255.0,45.0,121.0,5300.0,30.0,-3.125,1020.0,-6.5,0.0,NE,1.1,Wanliu,2017-01-26 03:00:00
34253,2017,1,26,4,263.0,263.0,45.0,115.0,500.0,7.0,-3.4,1019.5,-6.6,0.0,SE,0.9,Wanliu,2017-01-26 04:00:00
34254,2017,1,26,5,259.0,259.0,40.0,110.0,5600.0,6.0,-3.525,1018.0,-6.6,0.0,NE,0.9,Wanliu,2017-01-26 05:00:00
34255,2017,1,26,6,248.0,248.0,39.0,109.0,4500.0,5.0,-3.525,1017.25,-6.7,0.0,NE,1.6,Wanliu,2017-01-26 06:00:00
34256,2017,1,26,7,245.0,245.0,40.0,110.0,4400.0,30.0,-3.425,1016.75,-6.5,0.0,NE,1.9,Wanliu,2017-01-26 07:00:00
34257,2017,1,26,8,249.0,249.0,44.0,114.0,4600.0,5.0,-2.925,1017.0,-6.7,0.0,NE,1.3,Wanliu,2017-01-26 08:00:00
34258,2017,1,26,9,236.0,236.0,48.0,113.0,4100.0,5.0,-2.575,1016.5,-6.9,0.0,NE,1.6,Wanliu,2017-01-26 09:00:00
34259,2017,1,26,10,246.0,246.0,49.0,111.0,400.0,6.0,-1.825,1016.75,-7.0,0.0,NE,0.9,Wanliu,2017-01-26 10:00:00
34260,2017,1,26,11,244.0,244.0,57.0,106.0,3800.0,8.0,-0.98,1016.0,-6.9,0.0,NE,1.8,Wanliu,2017-01-26 11:00:00
34261,2017,1,26,12,231.0,231.0,63.0,103.0,3600.0,30.0,-0.0666666666666667,1016.0,-7.0,0.0,NE,1.5,Wanliu,2017-01-26 12:00:00
34262,2017,1,26,13,165.0,165.0,61.0,79.0,2600.0,30.0,1.95,1016.0,-8.1,0.0,NW,1.8,Wanliu,2017-01-26 13:00:00
34263,2017,1,26,14,124.0,145.0,41.0,62.0,1900.0,38.0,5.9,1016.4,-9.6,0.0,NW,3.5,Wanliu,2017-01-26 14:00:00
34264,2017,1,26,15,31.0,69.0,11.0,17.0,500.0,74.0,8.375,1017.0,-10.3,0.0,NE,3.5,Wanliu,2017-01-26 15:00:00
34265,2017,1,26,16,8.0,88.0,3.0,9.0,300.0,85.0,9.16666666666667,1018.33333333333,-12.1,0.0,NE,4.6,Wanliu,2017-01-26 16:00:00
34266,2017,1,26,17,8.0,55.0,2.0,7.0,200.0,87.0,7.875,1020.0,-14.2,0.0,NE,5.0,Wanliu,2017-01-26 17:00:00
34267,2017,1,26,18,5.0,69.0,3.0,11.0,300.0,87.0,5.925,1022.0,-14.9,0.0,NE,4.5,Wanliu,2017-01-26 18:00:00
34268,2017,1,26,19,3.0,36.0,4.0,8.0,200.0,87.0,4.325,1024.75,-15.2,0.0,NE,3.0,Wanliu,2017-01-26 19:00:00
34269,2017,1,26,20,5.0,5.0,3.0,7.0,200.0,87.0,3.5,1026.25,-15.9,0.0,NE,4.7,Wanliu,2017-01-26 20:00:00
34270,2017,1,26,21,3.0,7.0,3.0,8.0,200.0,87.0,2.575,1027.75,-16.9,0.0,NE,4.4,Wanliu,2017-01-26 21:00:00
34271,2017,1,26,22,3.0,5.0,4.0,10.0,300.0,87.0,1.725,1028.25,-16.7,0.0,NE,2.9,Wanliu,2017-01-26 22:00:00
34272,2017,1,26,23,7.0,7.0,6.0,11.0,300.0,87.0,-2.77555756156289e-17,1029.0,-16.6,0.0,NW,1.4,Wanliu,2017-01-26 23:00:00
34273,2017,1,27,0,7.0,7.0,7.0,18.0,500.0,87.0,-1.275,1029.5,-15.8,0.0,NE,1.5,Wanliu,2017-01-27 00:00:00
34274,2017,1,27,1,8.0,8.0,7.0,22.0,500.0,87.0,-1.325,1029.5,-15.9,0.0,,0.3,Wanliu,2017-01-27 01:00:00
34275,2017,1,27,2,6.0,6.0,6.0,6.0,300.0,87.0,-1.85,1030.0,-15.5,0.0,NW,0.8,Wanliu,2017-01-27 02:00:00
34276,2017,1,27,3,7.0,7.0,6.0,6.0,200.0,87.0,-1.75,1030.0,-15.7,0.0,NW,1.3,Wanliu,2017-01-27 03:00:00
34277,2017,1,27,4,5.0,5.0,7.0,9.0,400.0,87.0,-3.6,1029.75,-15.7,0.0,SE,0.7,Wanliu,2017-01-27 04:00:00
34278,2017,1,27,5,3.0,5.0,6.0,16.0,300.0,64.0,-3.275,1029.0,-15.1,0.0,SE,1.5,Wanliu,2017-01-27 05:00:00
34279,2017,1,27,6,4.0,8.0,8.0,25.0,600.0,54.0,-2.875,1029.0,-14.6,0.0,NE,0.8,Wanliu,2017-01-27 06:00:00
34280,2017,1,27,7,9.0,17.0,10.0,37.0,700.0,40.0,-3.925,1029.0,-14.3,0.0,SW,0.7,Wanliu,2017-01-27 07:00:00
34281,2017,1,27,8,15.0,21.0,10.0,75.0,1100.0,4.0,-5.65,1029.0,-14.1,0.0,SW,1.2,Wanliu,2017-01-27 08:00:00
34282,2017,1,27,9,20.0,20.0,15.0,42.0,900.0,32.0,-3.825,1030.0,-14.0,0.0,SW,1.6,Wanliu,2017-01-27 09:00:00
34283,2017,1,27,10,29.0,41.0,15.0,29.0,900.0,49.0,-0.9,1030.0,-14.9,0.0,SW,3.9,Wanliu,2017-01-27 10:00:00
34284,2017,1,27,11,34.0,53.0,23.0,22.0,700.0,64.0,0.8,1029.2,-15.5,0.0,SW,5.3,Wanliu,2017-01-27 11:00:00
34285,2017,1,27,12,35.0,74.0,15.0,18.0,700.0,74.0,1.6,1029.0,-15.4,0.0,SW,5.1,Wanliu,2017-01-27 12:00:00
34286,2017,1,27,13,40.0,73.0,11.0,18.0,600.0,87.0,2.09375,1027.75,-15.75,,,5.2,Wanliu,2017-01-27 13:00:00
34287,2017,1,27,14,42.0,67.0,13.0,18.0,600.0,87.0,2.5875000000000004,1026.5,-16.1,,,5.3,Wanliu,2017-01-27 14:00:00
34288,2017,1,27,15,46.0,82.0,16.0,21.0,600.0,84.0,3.0812500000000003,1025.25,-16.45,,SW,5.4,Wanliu,2017-01-27 15:00:00
34289,2017,1,27,16,59.0,90.0,17.0,24.0,700.0,86.0,3.575,1024.0,-16.8,0.0,SW,4.0,Wanliu,2017-01-27 16:00:00
34290,2017,1,27,17,56.0,84.0,18.0,26.0,700.0,83.0,2.64,1023.0,-16.5,0.0,SW,4.2,Wanliu,2017-01-27 17:00:00
34291,2017,1,27,18,58.0,94.0,17.0,33.0,700.0,73.0,1.43333333333333,1022.66666666667,-16.2,0.0,SW,2.0,Wanliu,2017-01-27 18:00:00
34292,2017,1,27,19,76.0,113.0,23.0,38.0,800.0,67.0,0.775,1023.0,-16.0,0.0,SE,1.4,Wanliu,2017-01-27 19:00:00
34293,2017,1,27,20,125.0,179.0,33.0,49.0,900.0,53.0,0.64,1023.0,-16.1,0.0,SW,2.8,Wanliu,2017-01-27 20:00:00
34294,2017,1,27,21,189.0,274.0,51.0,58.0,1100.0,39.0,0.233333333333333,1022.33333333333,-15.8,0.0,SE,2.2,Wanliu,2017-01-27 21:00:00
34295,2017,1,27,22,260.0,341.0,69.0,73.0,1300.0,21.0,0.6,1022.0,-15.8,0.0,SE,1.8,Wanliu,2017-01-27 22:00:00
34296,2017,1,27,23,339.0,427.0,81.0,84.0,1500.0,12.0,0.575,1021.75,-15.7,0.0,SW,1.4,Wanliu,2017-01-27 23:00:00
34297,2017,1,28,0,331.0,418.0,77.0,86.0,200.0,8.0,-0.725,1021.0,-15.6,0.0,SE,2.0,Wanliu,2017-01-28 00:00:00
34298,2017,1,28,1,469.0,643.0,109.0,86.0,2500.0,7.0,-0.525,1020.0,-15.7,0.0,NW,0.8,Wanliu,2017-01-28 01:00:00
34299,2017,1,28,2,478.0,598.0,107.0,86.0,2900.0,6.0,-2.975,1020.0,-14.9,0.0,NE,1.4,Wanliu,2017-01-28 02:00:00
34300,2017,1,28,3,407.0,514.0,114.0,89.0,2600.0,5.0,-4.0,1019.5,-14.5,0.0,NE,1.5,Wanliu,2017-01-28 03:00:00
34301,2017,1,28,4,494.0,621.0,136.0,89.0,2800.0,6.0,-3.5,1019.0,-13.5,0.0,NE,1.8,Wanliu,2017-01-28 04:00:00
34302,2017,1,28,5,568.0,731.0,143.0,91.0,3300.0,20.0,-3.275,1018.75,-12.2,0.0,NE,2.0,Wanliu,2017-01-28 05:00:00
34303,2017,1,28,6,625.0,784.0,147.0,92.0,3100.0,32.0,-3.15,1018.0,-11.8,0.0,NE,1.7,Wanliu,2017-01-28 06:00:00
34304,2017,1,28,7,553.0,640.0,125.0,85.0,3200.0,11.0,-2.8,1018.0,-11.1,0.0,NE,1.8,Wanliu,2017-01-28 07:00:00
34305,2017,1,28,8,464.0,510.0,107.0,80.0,300.0,7.0,-2.575,1018.0,-10.6,0.0,NE,1.3,Wanliu,2017-01-28 08:00:00
34306,2017,1,28,9,347.0,406.0,96.0,76.0,2700.0,7.0,-2.125,1018.0,-10.1,0.0,NE,1.0,Wanliu,2017-01-28 09:00:00
34307,2017,1,28,10,319.0,372.0,95.0,74.0,2600.0,8.0,-1.75,1018.0,-9.5,0.0,NE,1.4,Wanliu,2017-01-28 10:00:00
34308,2017,1,28,11,283.0,332.0,90.0,73.0,2400.0,9.0,-1.3,1018.6,-8.7,0.0,NE,1.3,Wanliu,2017-01-28 11:00:00
34309,2017,1,28,12,274.0,318.0,98.0,72.0,2400.0,15.0,-0.533333333333333,1018.0,-8.2,0.0,NE,2.4,Wanliu,2017-01-28 12:00:00
34310,2017,1,28,13,231.0,257.0,102.0,69.0,2300.0,22.0,0.3,1017.25,-8.5,0.0,NE,1.6,Wanliu,2017-01-28 13:00:00
34311,2017,1,28,14,214.0,241.0,98.0,62.0,2100.0,32.0,1.12,1016.2,-8.8,0.0,NE,1.7,Wanliu,2017-01-28 14:00:00
34312,2017,1,28,15,224.0,259.0,88.0,66.0,2100.0,31.0,1.6,1016.0,-8.4,0.0,NE,2.3,Wanliu,2017-01-28 15:00:00
34313,2017,1,28,16,223.0,253.0,79.0,67.0,2100.0,31.0,1.85,1016.0,-8.5,0.0,NE,1.8,Wanliu,2017-01-28 16:00:00
34314,2017,1,28,17,231.0,269.0,70.0,81.0,2200.0,20.0,1.7,1016.0,-7.9,0.0,NE,1.3,Wanliu,2017-01-28 17:00:00
34315,2017,1,28,18,233.0,279.0,58.0,95.0,2600.0,8.0,0.625,1016.0,-7.9,0.0,,0.5,Wanliu,2017-01-28 18:00:00
34316,2017,1,28,19,230.0,271.0,44.0,97.0,2600.0,3.0,-1.45,1017.0,-8.2,0.0,NE,0.9,Wanliu,2017-01-28 19:00:00
34317,2017,1,28,20,245.0,297.0,42.0,96.0,3200.0,3.0,-2.0,1017.0,-8.0,0.0,NE,1.5,Wanliu,2017-01-28 20:00:00
34318,2017,1,28,21,271.0,319.0,49.0,98.0,3700.0,3.0,-2.175,1017.5,-7.2,0.0,NE,1.2,Wanliu,2017-01-28 21:00:00
34319,2017,1,28,22,265.0,308.0,52.0,95.0,3700.0,3.0,-2.85,1018.0,-6.7,0.0,NE,0.7,Wanliu,2017-01-28 22:00:00
34320,2017,1,28,23,262.0,291.0,65.0,93.0,400.0,4.0,-3.575,1018.25,-6.7,0.0,NE,1.2,Wanliu,2017-01-28 23:00:00
34321,2017,1,29,0,247.0,266.0,74.0,85.0,3100.0,5.0,-3.525,1018.0,-6.5,0.0,NE,1.2,Wanliu,2017-01-29 00:00:00
34322,2017,1,29,1,232.0,255.0,72.0,84.0,300.0,4.0,-2.825,1018.25,-5.4,0.0,NE,1.2,Wanliu,2017-01-29 01:00:00
34323,2017,1,29,2,188.0,188.0,56.0,67.0,300.0,13.0,-1.975,1019.0,-4.5,0.0,NE,3.3,Wanliu,2017-01-29 02:00:00
34324,2017,1,29,3,8.0,43.0,10.0,8.0,400.0,63.0,0.25,1019.0,-9.4,0.0,NE,4.4,Wanliu,2017-01-29 03:00:00
34325,2017,1,29,4,3.0,32.0,8.0,8.0,400.0,63.0,1.15,1019.5,-16.6,0.0,NE,5.4,Wanliu,2017-01-29 04:00:00
34326,2017,1,29,5,3.0,47.0,5.0,7.0,300.0,71.0,0.875,1020.75,-17.5,0.0,NE,3.2,Wanliu,2017-01-29 05:00:00
34327,2017,1,29,6,6.0,72.0,3.0,4.0,300.0,81.0,0.3,1021.75,-20.4,0.0,NE,7.2,Wanliu,2017-01-29 06:00:00
34328,2017,1,29,7,10.0,122.0,4.0,5.0,300.0,75.0,-0.875,1023.25,-22.9,0.0,NW,6.6,Wanliu,2017-01-29 07:00:00
34329,2017,1,29,8,9.0,95.0,4.0,6.0,300.0,69.0,-2.425,1024.25,-22.2,0.0,NW,3.9,Wanliu,2017-01-29 08:00:00
34330,2017,1,29,9,9.0,57.0,4.0,5.0,300.0,68.0,-2.975,1025.5,-21.5,0.0,N,7.5,Wanliu,2017-01-29 09:00:00
34331,2017,1,29,10,4.0,39.0,4.0,5.0,300.0,69.0,-3.375,1026.0,-21.6,0.0,NW,4.9,Wanliu,2017-01-29 10:00:00
34332,2017,1,29,11,8.0,36.0,4.0,4.0,300.0,70.0,-3.2,1026.0,-21.7,0.0,NW,5.9,Wanliu,2017-01-29 11:00:00
34333,2017,1,29,12,8.0,54.0,4.0,3.0,300.0,72.0,-2.45,1026.0,-21.6,0.0,NW,6.8,Wanliu,2017-01-29 12:00:00
34334,2017,1,29,13,8.0,49.0,4.0,5.0,300.0,73.0,-1.95,1025.5,-21.8,0.0,NW,5.4,Wanliu,2017-01-29 13:00:00
34335,2017,1,29,14,12.0,43.0,5.0,5.0,300.0,76.0,-1.22,1025.0,-21.6,0.0,,6.5,Wanliu,2017-01-29 14:00:00
34336,2017,1,29,15,9.0,45.0,5.0,6.0,300.0,76.0,-0.533333333333333,1025.66666666667,-22.0,0.0,NW,3.6,Wanliu,2017-01-29 15:00:00
34337,2017,1,29,16,12.0,45.0,6.0,5.0,300.0,76.0,-0.6,1026.5,-21.4,0.0,NW,5.7,Wanliu,2017-01-29 16:00:00
34338,2017,1,29,17,13.0,50.0,6.0,6.0,400.0,74.0,-0.55,1027.25,-21.4,0.0,NE,3.1,Wanliu,2017-01-29 17:00:00
34339,2017,1,29,18,9.0,36.0,7.0,7.0,400.0,73.0,-1.375,1028.25,-21.2,0.0,NE,3.1,Wanliu,2017-01-29 18:00:00
34340,2017,1,29,19,8.0,30.0,7.0,9.0,400.0,70.0,-1.95,1029.25,-21.4,0.0,NE,4.5,Wanliu,2017-01-29 19:00:00
34341,2017,1,29,20,13.0,20.0,6.0,11.0,400.0,67.0,-1.9,1030.25,-21.1,0.0,NW,2.1,Wanliu,2017-01-29 20:00:00
34342,2017,1,29,21,9.0,21.0,6.0,8.0,400.0,69.0,-2.525,1031.25,-22.5,0.0,NW,4.4,Wanliu,2017-01-29 21:00:00
34343,2017,1,29,22,7.0,10.0,5.0,6.0,400.0,72.0,-2.925,1032.25,-23.7,0.0,NW,5.5,Wanliu,2017-01-29 22:00:00
34344,2017,1,29,23,7.0,15.0,5.0,6.0,400.0,73.0,-3.325,1033.0,-23.9,0.0,NW,4.7,Wanliu,2017-01-29 23:00:00
34345,2017,1,30,0,6.0,8.0,5.0,5.0,400.0,72.0,-3.625,1033.75,-24.6,0.0,NW,4.4,Wanliu,2017-01-30 00:00:00
34346,2017,1,30,1,7.0,17.0,6.0,12.0,500.0,64.0,-4.175,1034.0,-24.9,0.0,NW,3.7,Wanliu,2017-01-30 01:00:00
34347,2017,1,30,2,11.0,12.0,9.0,16.0,600.0,58.0,-4.725,1034.25,-24.9,0.0,NW,3.5,Wanliu,2017-01-30 02:00:00
34348,2017,1,30,3,6.0,8.0,9.0,19.0,600.0,55.0,-5.125,1035.0,-25.2,0.0,NE,3.2,Wanliu,2017-01-30 03:00:00
34349,2017,1,30,4,6.0,11.0,7.0,16.0,600.0,57.0,-5.375,1035.0,-25.4,0.0,NE,2.7,Wanliu,2017-01-30 04:00:00
34350,2017,1,30,5,4.0,11.0,9.0,18.0,700.0,53.0,-5.575,1035.0,-25.6,0.0,NE,2.8,Wanliu,2017-01-30 05:00:00
34351,2017,1,30,6,8.0,8.0,10.0,24.0,700.0,47.0,-5.9,1035.0,-25.5,0.0,NE,2.3,Wanliu,2017-01-30 06:00:00
34352,2017,1,30,7,8.0,22.0,14.0,37.0,900.0,35.0,-6.925,1035.0,-24.9,0.0,NE,1.7,Wanliu,2017-01-30 07:00:00
34353,2017,1,30,8,7.0,23.0,14.0,54.0,900.0,20.0,-8.9,1034.0,-23.7,0.0,NNE,1.1,Wanliu,2017-01-30 08:00:00
34354,2017,1,30,9,9.0,11.0,14.0,37.0,800.0,38.0,-6.2,1034.8,-24.0,0.0,NNE,1.9,Wanliu,2017-01-30 09:00:00
34355,2017,1,30,10,12.0,12.0,11.0,20.0,600.0,56.0,-3.9,1034.8,-24.8,0.0,NE,2.1,Wanliu,2017-01-30 10:00:00
34356,2017,1,30,11,7.0,7.0,8.0,15.0,500.0,64.0,-1.5,1033.9,-24.9,0.0,NE,1.8,Wanliu,2017-01-30 11:00:00
34357,2017,1,30,12,3.0,5.0,7.0,12.0,500.0,70.0,-0.8,1032.2,-25.1,0.0,ENE,1.7,Wanliu,2017-01-30 12:00:00
34358,2017,1,30,13,7.0,7.0,7.0,12.0,500.0,72.0,0.5,1030.8,-24.8,0.0,SW,1.1,Wanliu,2017-01-30 13:00:00
34359,2017,1,30,14,8.0,8.0,6.0,15.0,500.0,72.0,1.7,1029.4,-25.7,0.0,W,1.8,Wanliu,2017-01-30 14:00:00
34360,2017,1,30,15,10.0,10.0,4.0,22.0,400.0,69.0,2.3,1029.0,-27.5,0.0,SSW,2.5,Wanliu,2017-01-30 15:00:00
34361,2017,1,30,16,12.0,16.0,6.0,22.0,500.0,71.0,1.4,1028.5,-29.4,0.0,SSW,4.2,Wanliu,2017-01-30 16:00:00
34362,2017,1,30,17,62.0,119.0,20.0,31.0,700.0,93.0,0.3,1028.0,-29.0,0.0,SSW,2.6,Wanliu,2017-01-30 17:00:00
34363,2017,1,30,18,76.0,77.0,14.0,37.0,700.0,81.0,-0.8,1027.9,-27.7,0.0,SSW,2.0,Wanliu,2017-01-30 18:00:00
34364,2017,1,30,19,55.0,66.0,12.0,37.0,700.0,70.0,-0.5,1027.7,-27.5,0.0,SSW,2.3,Wanliu,2017-01-30 19:00:00
34365,2017,1,30,20,61.0,68.0,19.0,34.0,800.0,68.0,-0.7,1027.5,-27.6,0.0,SSW,3.6,Wanliu,2017-01-30 20:00:00
34366,2017,1,30,21,61.0,74.0,25.0,32.0,800.0,65.0,-1.0,1027.0,-26.9,0.0,SSW,2.8,Wanliu,2017-01-30 21:00:00
34367,2017,1,30,22,73.0,85.0,31.0,43.0,100.0,50.0,-1.3,1026.3,-26.3,0.0,SW,2.8,Wanliu,2017-01-30 22:00:00
34368,2017,1,30,23,79.0,95.0,33.0,47.0,1100.0,44.0,-1.4,1026.4,-26.4,0.0,SSW,2.8,Wanliu,2017-01-30 23:00:00
34369,2017,1,31,0,80.0,86.0,34.0,39.0,1100.0,51.0,-1.6,1026.1,-25.7,0.0,SW,2.5,Wanliu,2017-01-31 00:00:00
34370,2017,1,31,1,85.0,95.0,29.0,37.0,1100.0,49.0,-2.0,1025.9,-24.5,0.0,SW,1.9,Wanliu,2017-01-31 01:00:00
34371,2017,1,31,2,95.0,104.0,30.0,41.0,1200.0,40.0,-2.9,1025.6,-24.0,0.0,WSW,1.2,Wanliu,2017-01-31 02:00:00
34372,2017,1,31,3,104.0,115.0,33.0,41.0,1400.0,40.0,-3.0,1025.2,-22.9,0.0,WSW,1.1,Wanliu,2017-01-31 03:00:00
34373,2017,1,31,4,112.0,112.0,34.0,42.0,1500.0,93.0,-3.8,1024.3,-22.0,0.0,SW,0.0,Wanliu,2017-01-31 04:00:00
34374,2017,1,31,5,98.0,98.0,32.0,50.0,1500.0,28.0,-3.7,1023.9,-21.4,0.0,ENE,0.5,Wanliu,2017-01-31 05:00:00
34375,2017,1,31,6,81.0,81.0,34.0,55.0,1600.0,24.0,-3.8,1023.4,-19.3,0.0,SW,0.2,Wanliu,2017-01-31 06:00:00
34376,2017,1,31,7,82.0,93.0,34.0,68.0,1700.0,13.0,-4.3,1023.6,-19.7,0.0,WSW,0.3,Wanliu,2017-01-31 07:00:00
34377,2017,1,31,8,89.0,98.0,37.0,72.0,200.0,10.0,-5.3,1023.7,-19.8,0.0,SW,0.2,Wanliu,2017-01-31 08:00:00
34378,2017,1,31,9,84.0,84.0,38.0,72.0,2300.0,13.0,-3.9,1023.7,-17.1,0.0,SW,0.7,Wanliu,2017-01-31 09:00:00
34379,2017,1,31,10,71.0,81.0,40.0,55.0,1700.0,34.0,0.7,1023.5,-23.1,0.0,N,0.6,Wanliu,2017-01-31 10:00:00
34380,2017,1,31,11,68.0,69.0,37.0,48.0,1400.0,46.0,1.1,1023.4,-23.5,0.0,SSW,0.9,Wanliu,2017-01-31 11:00:00
34381,2017,1,31,12,63.0,63.0,30.0,50.0,1200.0,51.0,3.3,1022.3,-23.5,0.0,S,0.6,Wanliu,2017-01-31 12:00:00
34382,2017,1,31,13,65.0,65.0,27.0,51.0,1200.0,54.0,4.7,1020.9,-22.4,0.0,SW,1.0,Wanliu,2017-01-31 13:00:00
34383,2017,1,31,14,74.0,76.0,26.0,58.0,1200.0,53.0,5.5,1020.2,-22.7,0.0,W,1.3,Wanliu,2017-01-31 14:00:00
34384,2017,1,31,15,82.0,83.0,30.0,62.0,1200.0,93.0,5.6,1019.8,-22.7,0.0,SW,2.3,Wanliu,2017-01-31 15:00:00
34385,2017,1,31,16,81.0,82.0,26.0,2.0,1000.0,93.0,5.0,1020.1,-22.1,0.0,SSW,2.7,Wanliu,2017-01-31 16:00:00
34386,2017,1,31,17,3.0,87.0,3.0,47.0,1000.0,63.0,3.9,1021.1,-22.1,0.0,S,1.8,Wanliu,2017-01-31 17:00:00
34387,2017,1,31,18,45.0,97.0,29.0,60.0,,70.0,1.2,1021.9,-21.2,0.0,WSW,0.9,Wanliu,2017-01-31 18:00:00
34388,2017,1,31,19,85.0,111.0,31.0,72.0,1300.0,68.0,-1.2,1022.8,-19.2,0.0,SW,0.8,Wanliu,2017-01-31 19:00:00
34389,2017,1,31,20,113.0,156.0,34.0,94.0,1500.0,65.0,-4.0,1023.7,-19.5,0.0,N,0.5,Wanliu,2017-01-31 20:00:00
34390,2017,1,31,21,79.0,79.0,19.0,68.0,1100.0,63.0,-1.3,1024.9,-21.4,0.0,ENE,0.8,Wanliu,2017-01-31 21:00:00
34391,2017,1,31,22,25.0,25.0,12.0,39.0,800.0,63.0,-0.3,1025.8,-21.8,0.0,NNE,1.8,Wanliu,2017-01-31 22:00:00
34392,2017,1,31,23,3.0,30.0,9.0,30.0,700.0,63.0,0.1,1026.9,-21.5,0.0,NNE,2.6,Wanliu,2017-01-31 23:00:00
