No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
33983,2017,1,14,22,70.0,126.0,23.0,70.0,1700.0,12.0,-4.775,1026.5,-16.0,0.0,SW,1.0,Huairou
33984,2017,1,14,23,55.0,110.0,9.0,71.0,1400.0,6.0,-4.625,1027.0,-12.6,0.0,NW,1.2,Huairou
33985,2017,1,15,0,51.0,103.0,10.0,69.0,1300.0,12.0,-5.125,1027.0,-10.9,0.0,SW,1.4,Huairou
33986,2017,1,15,1,59.0,83.0,8.0,58.0,1400.0,12.0,-4.775,1027.0,-9.9,0.0,NW,1.2,Huairou
33987,2017,1,15,2,45.0,80.0,8.0,42.0,1000.0,9.0,-4.35,1027.25,-9.2,0.0,NW,1.5,Huairou
33988,2017,1,15,3,46.0,77.0,13.0,46.0,,9.0,-4.34,1028.0,-7.9,0.0,NW,1.3,Huairou
33989,2017,1,15,4,47.0,69.0,6.0,2.0,900.0,58.0,-4.625,1027.25,-7.2,0.0,NW,1.2,Huairou
33990,2017,1,15,5,38.0,74.0,1.0,2.0,1100.0,6.0,-4.85,1027.0,-7.1,0.0,NW,0.7,Huairou
33991,2017,1,15,6,44.0,64.0,1.0,63.0,1100.0,1.0,-4.975,1026.25,-7.0,0.0,NW,0.8,Huairou
33992,2017,1,15,7,47.0,68.0,12.0,66.0,1200.0,6.0,-5.06666666666667,1026.0,-6.9,0.0,SW,0.7,Huairou
33993,2017,1,15,8,52.0,78.0,9.0,71.0,1500.0,6.0,-5.2,1026.0,-6.8,0.1,SW,1.1,Huairou
33994,2017,1,15,9,55.0,79.0,13.0,61.0,1900.0,9.0,-5.15,1026.0,-6.7,0.0,SE,1.4,Huairou
33995,2017,1,15,10,79.0,108.0,10.0,52.0,2000.0,6.0,-4.625,1026.0,-6.3,0.1,SE,1.4,Huairou
33996,2017,1,15,11,77.0,106.0,13.0,61.0,1700.0,1.0,-3.9,1025.5,-6.6,0.0,SE,1.2,Huairou
33997,2017,1,15,12,69.0,90.0,15.0,53.0,1500.0,9.0,-3.6,1024.5,-6.5,0.0,NE,0.9,Huairou
33998,2017,1,15,13,82.0,87.0,7.0,62.0,1400.0,6.0,-3.475,1023.0,-6.4,0.1,NE,0.6,Huairou
33999,2017,1,15,14,67.0,82.0,17.0,50.0,1100.0,5.0,-3.06,1021.8,-6.3,0.0,NE,0.9,Huairou
34000,2017,1,15,15,63.0,66.0,7.0,43.0,900.0,23.0,-2.63333333333333,1021.0,-7.0,0.0,NW,1.2,Huairou
34001,2017,1,15,16,73.0,82.0,11.0,51.0,900.0,23.0,-2.6,1021.0,-7.9,0.0,NE,0.7,Huairou
34002,2017,1,15,17,79.0,92.0,5.0,54.0,1000.0,6.0,-3.0,1021.0,-7.7,0.0,NE,0.8,Huairou
34003,2017,1,15,18,80.0,88.0,4.0,67.0,900.0,6.0,-3.4,1021.0,-7.6,0.0,NE,0.8,Huairou
34004,2017,1,15,19,78.0,89.0,4.0,60.0,1000.0,9.0,-3.63333333333333,1021.0,-7.3,0.0,NE,1.0,Huairou
34005,2017,1,15,20,92.0,108.0,10.0,58.0,1300.0,6.0,-3.75,1022.0,-6.9,0.0,NW,0.9,Huairou
34006,2017,1,15,21,93.0,104.0,15.0,59.0,1300.0,9.0,-3.7,1022.0,-6.9,0.0,NE,1.2,Huairou
34007,2017,1,15,22,100.0,113.0,15.0,70.0,1400.0,9.0,-3.775,1022.0,-7.1,0.0,NE,0.6,Huairou
34008,2017,1,15,23,94.0,114.0,4.0,67.0,1500.0,12.0,-3.775,1022.0,-7.0,0.0,NW,1.3,Huairou
34009,2017,1,16,0,85.0,96.0,15.0,62.0,1400.0,6.0,-3.85,1022.0,-7.0,0.0,SW,0.8,Huairou
34010,2017,1,16,1,82.0,93.0,9.0,57.0,1200.0,12.0,-3.85,1022.0,-7.4,0.0,,0.4,Huairou
34011,2017,1,16,2,86.0,103.0,12.0,55.0,1200.0,9.0,-3.96,1022.0,-6.9,0.0,SE,1.2,Huairou
34012,2017,1,16,3,81.0,86.0,8.0,64.0,1300.0,12.0,-3.85,1022.5,-7.6,0.0,NE,1.5,Huairou
34013,2017,1,16,4,86.0,91.0,16.0,58.0,1400.0,12.0,-3.9,1022.0,-8.1,0.0,NE,2.2,Huairou
34014,2017,1,16,5,87.0,87.0,15.0,47.0,1100.0,12.0,-3.925,1021.25,-8.5,0.0,NE,1.2,Huairou
34015,2017,1,16,6,93.0,99.0,9.0,42.0,1100.0,6.0,-4.08,1021.6,-8.3,0.0,,0.0,Huairou
34016,2017,1,16,7,94.0,100.0,9.0,58.0,1100.0,1.0,-4.16666666666667,1022.0,-8.0,0.0,,0.5,Huairou
34017,2017,1,16,8,88.0,106.0,12.0,51.0,1300.0,6.0,-4.15,1022.75,-7.8,0.0,NW,0.9,Huairou
34018,2017,1,16,9,100.0,101.0,3.0,56.0,1400.0,12.0,-4.1,1023.25,-7.5,0.0,,0.0,Huairou
34019,2017,1,16,10,95.0,110.0,10.0,55.0,1200.0,1.0,-3.675,1024.25,-7.0,0.0,,0.4,Huairou
34020,2017,1,16,11,90.0,97.0,11.0,46.0,1100.0,1.0,-3.0,1024.6,-6.5,0.0,SE,0.9,Huairou
34021,2017,1,16,12,3.0,53.0,7.0,30.0,1000.0,13.0,-2.45,1023.75,-6.4,0.0,SE,0.8,Huairou
34022,2017,1,16,13,35.0,35.0,3.0,34.0,1000.0,13.0,-2.06666666666667,1022.66666666667,-6.3,0.0,NW,0.7,Huairou
34023,2017,1,16,14,84.0,84.0,10.0,24.0,,13.0,-1.98,1022.0,-6.3,0.0,NE,1.2,Huairou
34024,2017,1,16,15,92.0,98.0,14.0,46.0,1100.0,13.0,-1.8,1022.0,-6.4,0.0,,0.4,Huairou
34025,2017,1,16,16,101.0,108.0,14.0,54.0,1100.0,7.0,-1.8,1022.0,-6.6,0.0,NW,1.1,Huairou
34026,2017,1,16,17,106.0,108.0,12.0,60.0,1200.0,2.0,-2.225,1022.0,-6.8,0.0,NW,1.6,Huairou
34027,2017,1,16,18,115.0,108.0,7.0,64.0,1300.0,2.0,-3.225,1022.0,-6.9,0.0,NW,1.4,Huairou
34028,2017,1,16,19,133.0,129.0,8.0,70.0,2100.0,2.0,-4.075,1023.0,-7.5,0.0,NW,1.2,Huairou
34029,2017,1,16,20,125.0,121.0,8.0,65.0,1600.0,2.0,-4.15,1023.0,-7.2,0.0,NW,1.0,Huairou
34030,2017,1,16,21,119.0,109.0,8.0,65.0,1700.0,2.0,-4.05,1023.0,-7.0,0.0,,0.5,Huairou
34031,2017,1,16,22,124.0,124.0,8.0,63.0,2200.0,2.0,-3.875,1023.0,-6.8,0.0,SW,0.8,Huairou
34032,2017,1,16,23,125.0,117.0,8.0,63.0,1900.0,2.0,-3.725,1023.0,-6.6,0.0,,0.2,Huairou
34033,2017,1,17,0,109.0,109.0,8.0,62.0,1800.0,2.0,-3.62,1023.0,-6.4,0.0,NW,0.9,Huairou
34034,2017,1,17,1,109.0,109.0,8.0,55.0,1300.0,2.0,-3.56666666666667,1022.66666666667,-6.4,0.0,,0.2,Huairou
34035,2017,1,17,2,115.0,115.0,6.0,45.0,1200.0,2.0,-3.5,1022.0,-6.4,0.0,,0.5,Huairou
34036,2017,1,17,3,108.0,108.0,5.0,45.0,1200.0,2.0,-3.5,1022.0,-6.2,0.0,SW,0.7,Huairou
34037,2017,1,17,4,109.0,109.0,4.0,45.0,1100.0,2.0,-3.43333333333333,1021.66666666667,-6.3,0.0,NW,1.6,Huairou
34038,2017,1,17,5,109.0,109.0,5.0,2.0,1600.0,2.0,-3.425,1021.0,-6.2,0.0,NW,0.7,Huairou
34039,2017,1,17,6,108.0,108.0,6.0,57.0,1600.0,2.0,-3.4,1021.0,-6.1,0.0,NE,2.0,Huairou
34040,2017,1,17,7,102.0,102.0,5.0,57.0,1500.0,2.0,-3.36666666666667,1021.0,-6.3,0.0,NW,1.9,Huairou
34041,2017,1,17,8,110.0,110.0,6.0,58.0,1700.0,2.0,-3.275,1021.0,-6.2,0.0,SE,1.0,Huairou
34042,2017,1,17,9,107.0,110.0,7.0,57.0,1700.0,2.0,-3.225,1021.25,-6.1,0.0,NW,1.4,Huairou
34043,2017,1,17,10,119.0,117.0,8.0,52.0,1600.0,2.0,-2.9,1022.0,-6.1,0.0,SW,1.2,Huairou
34044,2017,1,17,11,132.0,131.0,12.0,41.0,1300.0,2.0,-1.875,1022.0,-6.3,0.0,SW,1.8,Huairou
34045,2017,1,17,12,130.0,133.0,20.0,52.0,1500.0,17.0,-0.2,1021.25,-7.0,0.0,SW,1.1,Huairou
34046,2017,1,17,13,129.0,135.0,18.0,52.0,1400.0,24.0,0.9,1020.2,-7.9,0.0,,0.5,Huairou
34047,2017,1,17,14,126.0,139.0,17.0,53.0,1400.0,27.0,1.475,1019.0,-7.9,0.0,SE,1.5,Huairou
34048,2017,1,17,15,128.0,138.0,16.0,56.0,1300.0,27.0,1.95,1019.0,-8.0,0.0,SE,2.1,Huairou
34049,2017,1,17,16,136.0,157.0,26.0,68.0,1600.0,27.0,1.56666666666667,1019.0,-7.9,0.0,NE,1.8,Huairou
34050,2017,1,17,17,142.0,158.0,18.0,85.0,1600.0,21.0,0.725,1019.0,-7.2,0.0,NW,0.8,Huairou
34051,2017,1,17,18,159.0,174.0,14.0,97.0,1900.0,9.0,-1.16,1020.0,-7.2,0.0,NW,1.3,Huairou
34052,2017,1,17,19,171.0,194.0,8.0,105.0,2300.0,12.0,-2.73333333333333,1020.33333333333,-7.5,0.0,NE,1.3,Huairou
34053,2017,1,17,20,166.0,189.0,5.0,86.0,2400.0,1.0,-3.4,1021.5,-7.8,0.0,NW,2.5,Huairou
34054,2017,1,17,21,169.0,191.0,4.0,84.0,2500.0,12.0,-3.8,1022.5,-8.2,0.0,SW,0.8,Huairou
34055,2017,1,17,22,154.0,165.0,8.0,76.0,2100.0,12.0,-4.775,1023.25,-8.4,0.0,SW,1.7,Huairou
34056,2017,1,17,23,134.0,143.0,13.0,69.0,1800.0,12.0,-5.55,1024.0,-8.7,0.0,SW,1.6,Huairou
34057,2017,1,18,0,97.0,113.0,16.0,61.0,1500.0,12.0,-6.36,1024.6,-9.4,0.0,NW,1.9,Huairou
34058,2017,1,18,1,99.0,107.0,14.0,51.0,2100.0,10.0,-7.0,1025.0,-11.1,0.0,NE,1.8,Huairou
34059,2017,1,18,2,73.0,85.0,3.0,52.0,1700.0,20.0,-7.4,1025.0,-12.3,0.0,NE,1.4,Huairou
34060,2017,1,18,3,36.0,44.0,2.0,34.0,1000.0,45.0,-8.18,1026.0,-12.8,0.0,NW,1.3,Huairou
34061,2017,1,18,4,19.0,19.0,12.0,27.0,,38.0,-8.75,1025.5,-13.7,0.0,NW,1.5,Huairou
34062,2017,1,18,5,33.0,33.0,9.0,29.0,1300.0,34.0,-9.33333333333333,1025.0,-13.9,0.0,NW,2.3,Huairou
34063,2017,1,18,6,44.0,43.0,9.0,40.0,1300.0,27.0,-9.9,1025.0,-14.4,0.0,NW,1.1,Huairou
34064,2017,1,18,7,28.0,44.0,1.0,39.0,1000.0,19.0,-10.35,1025.0,-14.7,0.0,NE,1.6,Huairou
34065,2017,1,18,8,23.0,22.0,1.0,41.0,600.0,26.0,-8.5375,1025.0,-15.7,0.0,NW,0.7,Huairou
34066,2017,1,18,9,29.0,42.0,6.0,47.0,700.0,35.0,-10.0,1026.0,-15.0,0.0,SE,2.5,Huairou
34067,2017,1,18,10,24.0,45.0,6.0,17.0,500.0,46.0,-4.83333333333333,1026.0,-15.1,0.0,SE,3.5,Huairou
34068,2017,1,18,11,18.0,27.0,2.0,12.0,400.0,58.0,-2.775,1026.0,-15.2,0.0,SE,3.8,Huairou
34069,2017,1,18,12,15.0,19.0,2.0,10.0,400.0,64.0,-1.3,1025.25,-15.9,0.0,SE,2.3,Huairou
34070,2017,1,18,13,15.0,16.0,2.0,10.0,300.0,65.0,-1.025,1024.25,-15.8,0.0,SE,3.1,Huairou
34071,2017,1,18,14,15.0,15.0,2.0,9.0,300.0,71.0,0.54,1022.8,-16.0,0.0,SE,1.6,Huairou
34072,2017,1,18,15,11.0,12.0,2.0,11.0,300.0,75.0,1.025,1022.0,-16.7,0.0,SE,1.2,Huairou
34073,2017,1,18,16,12.0,17.0,2.0,16.0,300.0,68.0,0.533333333333333,1022.0,-17.1,0.0,NW,1.4,Huairou
34074,2017,1,18,17,14.0,20.0,2.0,21.0,400.0,62.0,-0.025,1022.0,-16.7,0.0,NW,1.2,Huairou
34075,2017,1,18,18,15.0,24.0,2.0,29.0,600.0,52.0,-1.125,1022.0,-15.9,0.0,NW,1.8,Huairou
34076,2017,1,18,19,34.0,45.0,6.0,39.0,900.0,37.0,-2.4,1022.0,-15.1,0.0,NW,2.1,Huairou
34077,2017,1,18,20,43.0,57.0,7.0,34.0,100.0,36.0,-3.625,1022.0,-14.4,0.0,SW,1.0,Huairou
34078,2017,1,18,21,40.0,50.0,5.0,32.0,100.0,34.0,-4.3,1022.0,-14.5,0.0,NW,1.4,Huairou
34079,2017,1,18,22,44.0,53.0,7.0,37.0,1200.0,25.0,-5.1,1022.0,-13.9,0.0,NW,1.8,Huairou
34080,2017,1,18,23,37.0,45.0,4.0,28.0,900.0,30.0,-5.55,1021.75,-13.7,0.0,NW,1.6,Huairou
34081,2017,1,19,0,34.0,41.0,3.0,28.0,1100.0,26.0,-6.0,1021.2,-13.6,0.0,NW,1.6,Huairou
34082,2017,1,19,1,40.0,47.0,4.0,26.0,1300.0,22.0,-5.6,1020.33333333333,-13.4,0.0,NW,1.3,Huairou
34083,2017,1,19,2,48.0,62.0,5.0,24.0,100.0,20.0,-4.46333333333333,1019.13333333333,-12.6,0.0,NW,0.7,Huairou
34084,2017,1,19,3,48.0,63.0,4.0,24.0,900.0,20.0,,,,,,,Huairou
34085,2017,1,19,4,52.0,64.0,4.0,27.0,900.0,75.0,,,,,,,Huairou
34086,2017,1,19,5,61.0,74.0,7.0,2.0,1100.0,8.0,,,,,,,Huairou
34087,2017,1,19,6,57.0,85.0,5.0,43.0,1200.0,4.0,,,,,,,Huairou
34088,2017,1,19,7,72.0,97.0,2.0,62.0,1400.0,2.0,,,,,,,Huairou
34089,2017,1,19,8,83.0,99.0,2.0,65.0,1500.0,2.0,,,,,SE,1.2,Huairou
34090,2017,1,19,9,84.0,116.0,3.0,64.0,200.0,2.0,-5.0,1018.0,-7.3,0.0,SE,0.7,Huairou
34091,2017,1,19,10,88.0,117.0,9.0,56.0,1900.0,2.0,-3.825,1019.0,-7.7,0.0,NW,0.8,Huairou
34092,2017,1,19,11,30.0,47.0,5.0,20.0,700.0,58.0,-1.375,1019.0,-12.7,0.0,NW,5.3,Huairou
34093,2017,1,19,12,4.0,21.0,2.0,6.0,300.0,75.0,-0.46,1019.0,-18.8,0.0,NW,7.7,Huairou
34094,2017,1,19,13,8.0,22.0,3.0,7.0,500.0,74.0,-0.7,1019.0,-19.5,0.0,NW,7.4,Huairou
34095,2017,1,19,14,9.0,31.0,2.0,2.0,200.0,78.0,-0.8,1019.2,-20.8,0.0,NW,4.8,Huairou
34096,2017,1,19,15,8.0,28.0,2.0,6.0,200.0,82.0,-1.525,1020.5,-21.8,0.0,NW,6.7,Huairou
34097,2017,1,19,16,3.0,23.0,3.0,5.0,200.0,84.0,-2.46666666666667,1021.33333333333,-23.4,0.0,NW,7.9,Huairou
34098,2017,1,19,17,5.0,27.0,3.0,6.0,200.0,84.0,-3.575,1022.25,-25.2,0.0,NW,4.8,Huairou
34099,2017,1,19,18,7.0,38.0,3.0,3.0,200.0,85.0,-5.05,1023.5,-25.8,0.0,NW,6.8,Huairou
34100,2017,1,19,19,10.0,26.0,4.0,3.0,200.0,83.0,-6.175,1025.0,-25.8,0.0,NW,4.3,Huairou
34101,2017,1,19,20,5.0,17.0,4.0,2.0,200.0,81.0,-6.925,1026.0,-26.2,0.0,NW,4.4,Huairou
34102,2017,1,19,21,8.0,14.0,4.0,2.0,200.0,80.0,-7.575,1026.75,-25.8,0.0,NW,3.8,Huairou
34103,2017,1,19,22,9.0,12.0,3.0,2.0,200.0,80.0,-8.175,1027.0,-25.3,0.0,NW,2.0,Huairou
34104,2017,1,19,23,6.0,7.0,3.0,3.0,200.0,77.0,-9.375,1027.0,-24.8,0.0,NE,1.5,Huairou
34105,2017,1,20,0,5.0,5.0,2.0,2.0,200.0,79.0,-8.3,1027.0,-25.2,0.0,NE,2.1,Huairou
34106,2017,1,20,1,10.0,10.0,3.0,5.0,300.0,70.0,-9.56666666666667,1026.0,-24.6,0.0,NE,3.1,Huairou
34107,2017,1,20,2,10.0,15.0,4.0,9.0,300.0,60.0,-10.66,1026.4,-24.2,0.0,SE,1.2,Huairou
34108,2017,1,20,3,9.0,15.0,3.0,8.0,300.0,61.0,-11.15,1026.75,-23.5,0.0,NE,2.4,Huairou
34109,2017,1,20,4,7.0,11.0,3.0,11.0,300.0,58.0,-11.625,1026.0,-23.2,0.0,SE,1.1,Huairou
34110,2017,1,20,5,9.0,14.0,3.0,11.0,300.0,60.0,-12.6,1026.0,-22.4,0.0,NW,0.9,Huairou
34111,2017,1,20,6,8.0,15.0,3.0,11.0,300.0,57.0,-12.325,1026.25,-22.6,0.0,NW,1.8,Huairou
34112,2017,1,20,7,10.0,14.0,3.0,17.0,400.0,51.0,-12.0666666666667,1027.0,-22.5,0.0,NE,1.8,Huairou
34113,2017,1,20,8,12.0,20.0,3.0,26.0,400.0,40.0,-12.925,1027.0,-21.8,0.0,SE,0.8,Huairou
34114,2017,1,20,9,14.0,25.0,4.0,20.0,500.0,48.0,-11.15,1027.5,-21.6,0.0,SE,1.6,Huairou
34115,2017,1,20,10,14.0,20.0,4.0,8.0,400.0,65.0,-8.8,1028.0,-22.1,0.0,NE,2.0,Huairou
34116,2017,1,20,11,7.0,18.0,3.0,6.0,300.0,69.0,-7.06,1027.6,-22.4,0.0,NE,2.6,Huairou
34117,2017,1,20,12,9.0,14.0,3.0,4.0,300.0,73.0,-5.8,1026.5,-22.6,0.0,NE,3.7,Huairou
34118,2017,1,20,13,11.0,11.0,3.0,5.0,300.0,74.0,-4.25,1024.5,-22.2,0.0,NE,2.3,Huairou
34119,2017,1,20,14,11.0,11.0,3.0,5.0,300.0,75.0,-3.125,1023.25,-22.0,0.0,SE,2.8,Huairou
34120,2017,1,20,15,10.0,17.0,4.0,8.0,300.0,74.0,-2.425,1022.0,-21.7,0.0,NE,2.3,Huairou
34121,2017,1,20,16,11.0,17.0,6.0,11.0,300.0,72.0,-2.3,1021.5,-21.7,0.0,NE,2.1,Huairou
34122,2017,1,20,17,15.0,21.0,7.0,15.0,300.0,67.0,-2.66666666666667,1021.0,-21.9,0.0,NE,0.7,Huairou
34123,2017,1,20,18,21.0,30.0,8.0,28.0,500.0,50.0,-4.0,1021.0,-21.6,0.0,NE,1.8,Huairou
34124,2017,1,20,19,28.0,41.0,9.0,47.0,800.0,27.0,-5.9,1021.0,-20.5,0.0,NW,2.3,Huairou
34125,2017,1,20,20,39.0,62.0,9.0,26.0,900.0,42.0,-7.275,1021.0,-19.9,0.0,NW,0.9,Huairou
34126,2017,1,20,21,32.0,45.0,6.0,24.0,900.0,38.0,-8.625,1021.0,-19.3,0.0,NW,1.3,Huairou
34127,2017,1,20,22,37.0,44.0,8.0,34.0,1100.0,24.0,-9.225,1021.0,-19.1,0.0,NW,2.2,Huairou
34128,2017,1,20,23,40.0,52.0,8.0,33.0,1100.0,21.0,-10.15,1020.25,-18.6,0.0,NW,1.8,Huairou
34129,2017,1,21,0,26.0,35.0,5.0,18.0,100.0,32.0,-10.425,1019.5,-18.8,0.0,NW,2.6,Huairou
34130,2017,1,21,1,26.0,29.0,4.0,15.0,100.0,30.0,-10.45,1019.0,-18.9,0.0,NW,1.7,Huairou
34131,2017,1,21,2,29.0,34.0,3.0,6.0,,28.0,-10.88,1018.0,-18.7,0.0,NW,1.0,Huairou
34132,2017,1,21,3,30.0,39.0,10.0,16.0,700.0,27.0,-11.775,1018.0,-18.5,0.0,NW,1.6,Huairou
34133,2017,1,21,4,33.0,42.0,9.0,16.0,700.0,75.0,-12.3666666666667,1018.0,-18.6,0.0,SE,1.3,Huairou
34134,2017,1,21,5,31.0,44.0,9.0,2.0,100.0,20.0,-12.3,1018.0,-18.5,0.0,NW,2.7,Huairou
34135,2017,1,21,6,44.0,58.0,11.0,53.0,1600.0,2.0,-12.35,1018.0,-18.4,0.0,SE,1.0,Huairou
34136,2017,1,21,7,54.0,83.0,11.0,67.0,1900.0,2.0,-12.125,1018.75,-18.2,0.0,SE,1.7,Huairou
34137,2017,1,21,8,43.0,74.0,10.0,57.0,1300.0,2.0,-10.475,1019.75,-18.3,0.0,NW,3.5,Huairou
34138,2017,1,21,9,12.0,17.0,7.0,11.0,400.0,74.0,-5.125,1020.5,-21.3,0.0,NW,3.0,Huairou
34139,2017,1,21,10,3.0,13.0,6.0,7.0,300.0,78.0,-3.575,1021.0,-21.9,0.0,NW,4.3,Huairou
34140,2017,1,21,11,4.0,17.0,6.0,8.0,300.0,78.0,-1.78,1021.0,-22.4,0.0,SW,3.2,Huairou
34141,2017,1,21,12,7.0,36.0,6.0,8.0,300.0,77.0,-1.775,1020.75,-24.7,0.0,NW,7.6,Huairou
34142,2017,1,21,13,4.0,19.0,6.0,7.0,200.0,78.0,-1.36666666666667,1020.0,-24.3,0.0,NW,5.6,Huairou
34143,2017,1,21,14,4.0,17.0,6.0,7.0,200.0,79.0,-0.9,1020.0,-24.2,0.0,NW,6.0,Huairou
34144,2017,1,21,15,4.0,22.0,6.0,7.0,200.0,79.0,-1.075,1020.0,-24.3,0.0,NW,4.5,Huairou
34145,2017,1,21,16,6.0,19.0,7.0,7.0,200.0,79.0,-1.35,1021.0,-24.0,0.0,NW,5.5,Huairou
34146,2017,1,21,17,5.0,19.0,7.0,8.0,200.0,78.0,-2.23333333333333,1022.0,-24.5,0.0,NW,4.5,Huairou
34147,2017,1,21,18,9.0,28.0,7.0,8.0,200.0,76.0,-3.62,1023.6,-24.3,0.0,NW,5.9,Huairou
34148,2017,1,21,19,5.0,23.0,7.0,7.0,200.0,76.0,-4.56666666666667,1025.0,-24.2,0.0,NW,2.2,Huairou
34149,2017,1,21,20,6.0,20.0,8.0,8.0,300.0,73.0,-5.15,1025.75,-24.0,0.0,NW,2.2,Huairou
34150,2017,1,21,21,8.0,15.0,7.0,7.0,200.0,74.0,-5.65,1026.0,-23.9,0.0,NW,1.3,Huairou
34151,2017,1,21,22,5.0,12.0,7.0,10.0,300.0,69.0,-7.02,1026.0,-23.1,0.0,NW,2.5,Huairou
34152,2017,1,21,23,12.0,19.0,9.0,21.0,600.0,52.0,-7.7,1026.0,-23.4,0.0,NE,2.1,Huairou
34153,2017,1,22,0,13.0,22.0,9.0,17.0,700.0,51.0,-8.4,1026.0,-22.9,0.0,NE,1.9,Huairou
34154,2017,1,22,1,13.0,18.0,3.0,15.0,700.0,53.0,-8.95,1026.0,-22.4,0.0,NW,1.1,Huairou
34155,2017,1,22,2,13.0,18.0,3.0,6.0,300.0,79.0,-10.7666666666667,1026.0,-21.8,0.0,NE,1.0,Huairou
34156,2017,1,22,3,12.0,17.0,3.0,5.0,300.0,46.0,-11.925,1026.0,-21.0,0.0,NW,0.8,Huairou
34157,2017,1,22,4,11.0,21.0,3.0,8.0,400.0,35.0,-12.2,1026.0,-21.0,0.0,SE,0.9,Huairou
34158,2017,1,22,5,10.0,15.0,3.0,10.0,200.0,40.0,-12.12,1026.0,-20.8,0.0,NE,1.8,Huairou
34159,2017,1,22,6,9.0,16.0,3.0,8.0,200.0,45.0,-10.3,1026.25,-21.7,0.0,SE,1.7,Huairou
34160,2017,1,22,7,10.0,16.0,3.0,8.0,200.0,46.0,-10.3333333333333,1027.0,-21.5,0.0,NE,1.5,Huairou
34161,2017,1,22,8,7.0,20.0,3.0,11.0,200.0,37.0,-11.225,1027.0,-21.3,0.0,SE,0.9,Huairou
34162,2017,1,22,9,12.0,27.0,3.0,11.0,200.0,39.0,-9.35,1028.0,-21.8,0.0,NE,3.6,Huairou
34163,2017,1,22,10,12.0,25.0,3.0,7.0,200.0,53.0,-7.525,1028.0,-21.9,0.0,NE,4.4,Huairou
34164,2017,1,22,11,8.0,26.0,3.0,6.0,200.0,59.0,-6.0,1027.8,-22.6,0.0,NE,3.9,Huairou
34165,2017,1,22,12,7.0,17.0,3.0,5.0,100.0,63.0,-4.55,1026.75,-22.2,0.0,NE,3.6,Huairou
34166,2017,1,22,13,9.0,11.0,3.0,6.0,100.0,66.0,-3.23333333333333,1026.0,-22.0,0.0,SE,2.3,Huairou
34167,2017,1,22,14,8.0,10.0,3.0,6.0,100.0,70.0,-2.34,1024.4,-22.0,0.0,SE,4.4,Huairou
34168,2017,1,22,15,8.0,15.0,3.0,7.0,100.0,71.0,-1.16666666666667,1024.0,-21.7,0.0,SE,2.6,Huairou
34169,2017,1,22,16,9.0,14.0,3.0,7.0,100.0,71.0,-1.175,1024.0,-21.5,0.0,SE,1.1,Huairou
34170,2017,1,22,17,12.0,16.0,3.0,9.0,100.0,67.0,-1.55,1024.0,-21.5,0.0,NE,1.5,Huairou
34171,2017,1,22,18,10.0,23.0,3.0,11.0,200.0,58.0,-3.1,1024.2,-21.4,0.0,NE,1.6,Huairou
34172,2017,1,22,19,19.0,39.0,3.0,23.0,300.0,20.0,-4.9,1025.0,-20.5,0.0,NE,2.9,Huairou
34173,2017,1,22,20,29.0,50.0,3.0,19.0,400.0,25.0,-5.425,1025.25,-20.6,0.0,NW,2.0,Huairou
34174,2017,1,22,21,33.0,37.0,3.0,13.0,400.0,39.0,-6.875,1026.0,-20.1,0.0,NE,2.1,Huairou
34175,2017,1,22,22,31.0,41.0,3.0,17.0,400.0,26.0,-7.2,1026.0,-20.1,0.0,NE,3.2,Huairou
34176,2017,1,22,23,19.0,29.0,3.0,11.0,300.0,43.0,-5.9,1027.0,-20.0,0.0,NW,2.1,Huairou
34177,2017,1,23,0,16.0,19.0,3.0,9.0,300.0,48.0,-7.4,1027.0,-20.1,0.0,NE,1.9,Huairou
34178,2017,1,23,1,15.0,15.0,3.0,10.0,200.0,45.0,-8.075,1027.0,-20.3,0.0,N,0.8,Huairou
34179,2017,1,23,2,16.0,16.0,5.0,16.0,500.0,47.0,-9.3,1027.0,-19.7,0.0,NW,1.6,Huairou
34180,2017,1,23,3,16.0,19.0,3.0,15.0,900.0,37.0,-10.3,1027.0,-19.6,0.0,NE,0.9,Huairou
34181,2017,1,23,4,19.0,22.0,2.0,13.0,700.0,71.0,-11.6,1027.0,-19.2,0.0,NW,0.7,Huairou
34182,2017,1,23,5,16.0,19.0,2.0,2.0,800.0,35.0,-11.775,1027.0,-19.4,0.0,NW,1.1,Huairou
34183,2017,1,23,6,15.0,18.0,3.0,23.0,800.0,26.0,-12.52,1027.0,-19.0,0.0,NW,1.7,Huairou
34184,2017,1,23,7,19.0,21.0,2.0,31.0,900.0,15.0,-12.5666666666667,1027.0,-19.3,0.0,NW,1.7,Huairou
34185,2017,1,23,8,21.0,28.0,3.0,34.0,900.0,20.0,-13.425,1027.5,-18.9,0.0,NW,0.8,Huairou
34186,2017,1,23,9,23.0,35.0,6.0,34.0,800.0,25.0,-11.32,1028.0,-18.5,0.0,E,1.4,Huairou
34187,2017,1,23,10,22.0,42.0,6.0,24.0,700.0,39.0,-7.16666666666667,1028.0,-18.9,0.0,SE,2.1,Huairou
34188,2017,1,23,11,14.0,27.0,4.0,13.0,400.0,71.0,-5.425,1028.0,-18.8,0.0,SE,1.6,Huairou
34189,2017,1,23,12,11.0,18.0,3.0,12.0,400.0,71.0,-3.92,1027.2,-19.1,0.0,SE,2.8,Huairou
